FeatureIdx,Average Feature Area_small,Average Feature Area_mod,Average Feature Area_large,Maximum Inscribed Circle Radius_small,Maximum Inscribed Circle Radius_mod,Maximum Inscribed Circle Radius_large,Variance Feature Orientation_small,Variance Feature Orientation_mod,Variance Feature Orientation_large,Std Dev Inscribed Circle Radius_small,Std Dev Inscribed Circle Radius_mod,Std Dev Inscribed Circle Radius_large,Maximum Feature Area_small,Maximum Feature Area_mod,Maximum Feature Area_large,Feature Unit Cell Size_small,Feature Unit Cell Size_mod,Feature Unit Cell Size_large,Average
110,0.0,0.0,0.09996855599470562,0.0,0.4158388162894975,0.032652052222369755,1.0,0.0,0.0,0.0,0.0,0.08717486590388049,0.0,0.07080610021786493,0.07409216677916185,0.0,1.0,0.0,12.625
111,0.1484928784258473,0.4567030699114279,0.0,0.4274333834039935,0.0064596952079937426,0.0,1.0,0.0,0.0,0.12188184442984597,0.4013733300440823,0.0,0.5155404042646294,0.12242813366408872,0.0,1.0,0.0,0.0,10.33333333
112,0.0,0.9459113458153308,0.0002856462964129918,0.0,0.0,0.2140776251665389,0.0,0.543189337547762,0.4173618475093106,0.0,0.15134541087378756,0.05113331539705354,0.0,0.8672014260249554,0.0015451727093730371,0.0,0.0,1.0,14.75
113,0.0,0.8923987838054086,0.001016504420193147,0.0,0.0,0.28261677031508625,0.0,0.6037220383697729,0.3141334889125717,0.0,0.0,0.18353255902610519,0.0,0.8373935432758962,0.002321707930573405,0.0,0.0,1.0,26.41666667
114,0.0,0.0,0.1722742254911219,0.0,0.0,0.4469257221679986,1.0,0.0,0.0,0.0,0.0,0.23034106690534703,0.0,0.0,0.14064756564486616,0.0,0.0,1.0,21.41666667
115,0.5419574330795361,0.03884666631219227,0.0,0.026789237748527938,0.7507300083918319,0.0,0.0,0.5776396596150968,0.356796846924928,0.012468537699471566,0.8124386195169464,0.0,0.27863785119229656,0.3585291113381001,0.0,0.0,1.0,0.0,28.08333333
116,0.35799703025555163,0.13990884856823393,0.0,0.44705478434476253,0.0,0.0,1.0,0.0,0.0,0.32886277380656875,0.02803450736250219,0.0,0.6952945411033025,0.013040185522548091,0.0,1.0,0.0,0.0,14.25
117,0.0,0.5529524723955833,0.016909281842154355,0.0,0.0,0.10604583819545695,1.0,0.0,0.0,0.0,0.0,0.15423353702586806,0.0,0.7324222618340266,0.006200516546873891,0.0,1.0,0.0,11.58333333
118,0.7919976805939786,0.0,0.0,0.10678595972569235,0.5012148294754836,0.0,1.0,0.0,0.0,0.3307999889154964,0.026603874783219423,0.0,0.906639544634167,0.0,0.0,1.0,0.0,0.0,43.5
119,0.0,0.002008053345951495,0.08445344272241029,0.0034632577676576375,0.9164630917181498,0.0,1.0,0.0,0.0,0.006071338086462839,0.8689625222367532,0.0,0.0,0.16141810259457318,0.0603157403101689,0.0,1.0,0.0,10.41666667
120,0.08274690968457801,0.6001375870668154,0.0,0.5485601167845552,0.0,0.0,1.0,0.0,0.0,0.3641205258431661,0.001996671655267842,0.0,0.4263957821217986,0.20356048445936084,0.0,1.0,0.0,0.0,8.833333333
121,0.0,0.0,0.12765686090869988,0.0,0.614487717300408,0.014285483988868771,0.8578573183427981,0.14214268165720179,0.0,0.0,0.7927580523524242,0.003147896701826093,0.0,0.0,0.6095982336560349,0.0,0.0,1.0,16.5
122,0.9894347067478892,0.0,0.0,0.0,0.0,0.12345342827028524,0.6220879407122087,0.3779120592877912,0.0,0.0,0.0,0.11949642876758297,0.9951515682502282,0.0,0.0,0.0,1.0,0.0,60.83333333
123,0.93330575674302,0.0,0.0,0.0,0.0,0.28261677031508625,0.0,0.6115008781646053,0.30188234698622474,0.0,0.0,0.11360007078164025,0.8727949723549161,0.0,0.0,0.0,0.0,1.0,44.75
124,0.0,0.3881901104176668,0.0316126821066821,0.0,0.25337431034428687,0.053249490930023,1.0,0.0,0.0,0.0,0.0,0.07859150080497146,0.0,0.5624876213111507,0.01646621605368382,0.0,1.0,0.0,11.625
125,0.7026394789592105,0.0,0.0,0.31846805024172153,0.13691682673690705,0.0,1.0,0.0,0.0,0.2634793994844209,0.11805972820290173,0.0,0.866498307744823,0.0,0.0,1.0,0.0,0.0,17.91666667
126,0.0,0.0,0.15831202196962252,0.026789237748527938,0.7507300083918319,0.0,0.0,0.13320924351597052,0.9644668865468278,0.12092927107985196,0.40375228612595704,0.0,0.0,0.0,0.18847373457267494,0.0,0.0,1.0,10.83333333
127,0.274753840169094,0.2539341301917614,0.0,0.7391818561510944,0.0,0.0,1.0,0.0,0.0,0.7231275756852032,0.0,0.0,0.6326742115559258,0.04394089158209856,0.0,1.0,0.0,0.0,11.5
128,0.3564903661815886,0.1419726545704697,0.0,0.49720760256918106,0.0,0.0,1.0,0.0,0.0,0.30464814599880585,0.05185294963763838,0.0,0.6941611414734857,0.013599474320006018,0.0,1.0,0.0,0.0,14.91666667
129,0.037438608964902594,0.7533751827328229,0.0,0.8102142137059536,0.0,0.0,1.0,0.0,0.0,0.9586716564788669,0.0,0.0,0.34086693291167197,0.2902378520356048,0.0,1.0,0.0,0.0,9.25
130,0.0,0.6318290926548248,0.011457200167201767,0.0,0.4998695004676293,0.023912644238350496,0.7651173700764607,0.2348826299235393,0.0,0.0,0.0,0.0839371978639921,0.0,0.14824717765894235,0.062265371046725686,0.0,1.0,0.0,9.625
131,0.0,0.36370619299087853,0.034177437919175956,0.0,0.22345047656138775,0.05758818727782367,1.0,0.0,0.0,0.0,0.20041991429264985,0.04538856923658722,0.0,0.5372350960586255,0.01840236197850114,0.0,1.0,0.0,12.75
132,0.09701551920756249,0.5690085131997606,0.0,0.0,0.0,0.7932752583246856,0.0,0.6740743939842564,0.2125154899852372,0.0,0.0,0.6137106150842953,0.25071454529257686,0.3891726251276813,0.0,0.0,0.0,1.0,20.66666667
133,0.2992371313709933,0.2203972826554298,0.0,0.49720760256918106,0.0,0.0,1.0,0.0,0.0,0.6213491225231763,0.0,0.0,0.6510919555404484,0.03485244862340725,0.0,1.0,0.0,0.0,19.75
134,0.0,0.0,0.3401477597762865,0.0013172558629132754,0.9447020646705414,0.0,1.0,0.0,0.0,0.0,0.370166643371733,0.028147908340290496,0.0,0.0,0.30241923655687586,0.0,1.0,0.0,9.25
135,0.3896369758087753,0.0965689225212823,0.0,0.7033404781045801,0.0,0.0,1.0,0.0,0.0,0.981194253313282,0.0,0.0,0.7190959333294548,0.0012951207759316229,0.0,1.0,0.0,0.0,24.91666667
136,0.0,0.0019466641868603953,0.08471886289885415,0.0,0.33854130973865215,0.04184191538995811,1.0,0.0,0.0,0.0,0.2278680372307101,0.042338624041213385,0.0,0.1598336304218657,0.060550282353664456,0.0,1.0,0.0,13.83333333
137,0.42427833967730966,0.08056305242369532,0.0,0.44705478434476253,0.0,0.0,1.0,0.0,0.0,0.3008110327515521,0.05802372063747935,0.0,0.7364282977021466,0.0,0.0,1.0,0.0,0.0,22.58333333
138,0.9857844534131357,0.0,0.0,0.3791246598986396,0.05837814143977712,0.0,0.04018767819343094,0.9586116463755239,1.1977677732110901e-05,0.2577084371513319,0.1278022761901931,0.0,0.9841009218595147,0.0,0.0,1.0,0.0,0.0,22.83333333
139,0.2924571430381596,0.22968440966549086,0.0,0.44705478434476253,0.0,0.0,1.0,0.0,0.0,0.2764655523671782,0.09717564935384199,0.0,0.6459916572062729,0.037369248211967916,0.0,1.0,0.0,0.0,18.08333333
140,0.0,0.0,0.2799687271594289,0.40158408587277705,0.034240503033625844,0.0,1.0,0.0,0.0,0.6134608299438745,0.0,0.0,0.0,0.0,0.24370356120942988,0.0,1.0,0.0,12.375
141,0.09898632162786597,0.5647089173617659,0.0,0.0,0.3895990624749041,0.03561728389469374,0.0,0.7865346474378055,0.09119785369198885,0.0,0.3466326360784774,0.03034804419656126,0.02060764169214812,0.8397781993287611,0.0,0.0,1.0,0.0,28.41666667
142,0.16315564843289299,0.42471407687677315,0.0,0.8793739946927536,0.0,0.0,1.0,0.0,0.0,0.905114020410601,0.0,0.0,0.5354215789871313,0.1043338683788122,0.0,1.0,0.0,0.0,11.91666667
143,0.0,0.0,0.17350589538598646,0.0,0.16671872833347168,0.06624242673291647,0.9694703320022487,0.03052966799775127,0.0,0.0,0.3668159557507958,0.028430845435914773,0.0,0.0,0.6488875761108943,0.0,0.0,1.0,7.625
144,0.0,0.8272683629380702,0.0025745974666346065,0.0,0.5815658242351165,0.016721853945421545,0.0,0.8300986686134139,0.05779499531383941,0.0,0.4577566381991107,0.02091336313936675,0.0,0.7350960586254704,0.006080686145868894,0.0,0.0,1.0,14.5
145,0.21072061702566505,0.3416458852867825,0.0,0.0,0.0,0.13589460011547283,0.0,0.4262546888196489,0.6365600265942145,0.0,0.0,0.23839312840372168,0.0,0.9533571004159239,0.00024923889772054817,0.0,1.0,0.0,39.75
146,0.9135418250873302,0.0,0.0,0.8102142137059536,0.0,0.0,0.0,0.9112978950411268,0.015797683180813468,0.9667164249503432,0.0,0.0,0.9245850387729325,0.0,0.0,1.0,0.0,0.0,12.91666667
147,0.31618710220307744,0.19717946513027712,0.0,0.0395040063645309,0.6976889007131447,0.0,0.2233182315885292,0.7766817684114707,0.0,0.11897833112529438,0.40862456233470923,0.0,0.1814652337402185,0.48548081132350795,0.0,0.0,1.0,0.0,17.91666667
148,0.0,0.0,0.12458308941542351,0.2044329327340531,0.30903190576207806,0.0,1.0,0.0,0.0,0.32831194483085546,0.028441294339661718,0.0,0.0,0.0,0.0963770782807154,0.0,1.0,0.0,11.58333333
149,0.0,0.7476716274603937,0.005381624595859289,0.0,0.0,0.26486039900288066,1.0,0.0,0.0,0.0,0.0,0.2848182461847843,0.0,0.933254109724698,0.0003957114093718432,0.0,1.0,0.0,17.5
150,0.02587942147910069,0.8152893627998967,0.0,0.6609130013571026,0.0,0.0,1.0,0.0,0.0,0.8976974431710727,0.0,0.0,0.30895458331199227,0.3252590106522691,0.0,1.0,0.0,0.0,8.25
151,0.8103949574011367,0.0,0.0,0.7391818561510944,0.0,0.0,0.0,0.17156628742268426,0.9410933491606124,0.962242398240536,0.0,0.0,0.8406695803222392,0.0,0.0,1.0,0.0,0.0,14.41666667
152,0.0,0.0,0.32435539190789275,0.0,0.0,0.11706716576850722,1.0,0.0,0.0,0.0,0.0,0.1663974445193416,0.0,0.0,0.2869529546628457,0.0,0.0,1.0,12.0
153,0.0,0.8449991998719798,0.0020491238160588233,0.0,0.19564388438135435,0.061814958347020756,0.8725685962429675,0.12743140375703244,0.0,0.0,0.776125892218965,0.003648099922597672,0.0,0.49267181620122796,0.022072015918849584,0.0,0.0,1.0,17.83333333
154,0.0,0.0,0.10475492689330763,0.0013172558629132754,0.9447020646705414,0.0,1.0,0.0,0.0,0.014355045378923688,0.7971831791990124,0.0,0.0,0.04416716181422064,0.07838554648689562,0.0,1.0,0.0,8.75
155,0.0,0.33029284685549687,0.03785791909956305,0.0,0.16671872833347168,0.06624242673291647,1.0,0.0,0.0,0.0,0.0,0.11438381724292226,0.0,0.5027728263022381,0.021240227692370602,0.0,1.0,0.0,11.25
156,0.8941984026158039,0.0,0.0,0.49720760256918106,0.0,0.0,0.6358770379535394,0.36412296204646044,0.0,0.4572902296876244,0.0,0.0,0.8472934806840388,0.0,0.0,1.0,0.0,0.0,47.0
157,0.3154337701660959,0.19821136813139503,0.0,0.6409591569744023,0.0,0.0,1.0,0.0,0.0,0.6905822229547368,0.0,0.0,0.6632760015609788,0.02884009405073453,0.0,1.0,0.0,0.0,13.66666667
158,0.19979730248943306,0.356608478802992,0.0,0.5709498496117117,0.0,0.0,1.0,0.0,0.0,0.49807124150672,0.0,0.0,0.5762875799725415,0.07176550925563044,0.0,1.0,0.0,0.0,9.833333333
159,0.0,0.7874699951992319,0.0038461187036607273,0.0,0.6948040468494685,0.008974512242469387,0.9676374345912299,0.03236256540877007,0.0,0.0,0.525652035140856,0.015984645929636217,0.0,0.5963557140027728,0.013995050371169384,0.0,1.0,0.0,10.375
160,0.0,0.4046727476396256,0.029944572540206268,0.0,0.30431247429662717,0.04616878941601298,0.6909110776103539,0.30908892238964614,0.0,0.0,0.7095916263701932,0.0060839806146259275,0.0,0.0,0.14131032938845567,0.0,0.0,1.0,11.5
161,0.968847277939879,0.0,0.0,0.33536014314115975,0.11446901549214433,0.0,0.7027139209084737,0.2972860790915263,0.0,0.12056026727117529,0.4046738360043909,0.0,0.9652697605016023,0.0,0.0,1.0,0.0,0.0,20.41666667
162,0.0,0.9185789726356217,0.0006066423232312256,0.0013172558629132754,0.9447020646705414,0.0,0.0,0.72627113654824,0.1499005733506849,0.003756305632596048,0.9028524887988288,0.0,0.0,0.6837987720340661,0.00863800684263721,0.0,1.0,0.0,31.16666667
163,0.0,0.8418626980316851,0.0021420776387238607,0.0,0.33854130973865215,0.04184191538995811,0.0,0.9519745777285626,0.004652818685900817,0.0,0.16732096938715366,0.049263188915127896,0.0,0.47860962566844917,0.023360368378182055,0.0,1.0,0.0,26.41666667
164,0.9468671779322966,0.0,0.0,0.35797912807254056,0.08522592733654907,0.0,0.975696438879599,0.024303561120400958,0.0,0.11960990169819463,0.40704727838534865,0.0,0.9511022651288926,0.0,0.0,1.0,0.0,0.0,18.58333333
165,0.0,0.0,0.1083064200019094,0.0,0.5305100534925987,0.021117307376258426,1.0,0.0,0.0,0.0,0.33503418224966974,0.031453549786713594,0.0,0.024955436720142606,0.08158988124706969,0.0,1.0,0.0,17.0
166,0.0,0.0,0.6550723448708853,0.0,0.8889935929119162,0.0012842577514331727,1.0,0.0,0.0,0.007615370709420756,0.8516842585228738,0.0,0.0,0.0,0.6268773373556604,0.0,0.0,1.0,14.16666667
167,0.3182587653047766,0.1943417318772029,0.0,0.0,0.0,0.19073138406036957,0.0,0.9231595418037905,0.011867439084766824,0.0,0.0,0.10586502067782817,0.34033506041834394,0.29082153801254923,0.0,0.0,0.0,1.0,32.41666667
168,0.16268265585202055,0.42574597987789103,0.0,0.5967212299762016,0.0,0.0,1.0,0.0,0.0,0.4136813660198622,0.0,0.0,0.5347802507702764,0.1049175543557566,0.0,1.0,0.0,0.0,13.91666667
169,0.0,0.9197311569851176,0.0005931108747939233,0.0,0.0,0.11706716576850722,0.0,0.31235612489007436,0.8048073824129852,0.0,0.0,0.2313086549194216,0.0,0.7259853436324025,0.006488997141885923,0.0,1.0,0.0,16.33333333
170,0.0,0.5818050888142103,0.01476362578348881,0.0,0.0,0.11706716576850722,0.02403656466609595,0.9732407073575768,2.716134386481213e-05,0.0,0.025333868985847607,0.068829744931635,0.0,0.07060804119627649,0.07412334284636575,0.0,0.0,1.0,28.41666667
171,0.0,0.9509361497839655,0.00022663414628364836,0.9243114513805996,0.0,0.0,1.0,0.0,0.0,0.9420510502490894,0.0,0.0,0.12038900036206554,0.5788705676346125,0.0,1.0,0.0,0.0,8.666666667
172,0.44110633317276216,0.07459765063615169,0.0,0.5967212299762016,0.0,0.0,1.0,0.0,0.0,0.6406482472850903,0.0,0.0,0.744362095110864,0.0,0.0,1.0,0.0,0.0,19.25
173,0.019040235550001228,0.851921919339582,0.0,0.8102142137059536,0.0,0.0,1.0,0.0,0.0,0.9597917790208591,0.0,0.0,0.2900731097988485,0.34597986283379545,0.0,1.0,0.0,0.0,9.0
174,0.4817739841201055,0.06018126298292124,0.0,0.3791246598986396,0.05837814143977712,0.0,1.0,0.0,0.0,0.3367054082335424,0.022242724990515605,0.0,0.7635354388485978,0.0,0.0,1.0,0.0,0.0,19.0
175,0.053428818320261896,0.6677272336400376,0.0,0.0,0.7239086966147933,0.007324206141434526,0.0,0.9159243605043802,0.014138797034008426,0.0,0.40880579194781114,0.02488516059645498,0.23423732988661553,0.4096016343207355,0.0,0.0,1.0,0.0,16.91666667
176,0.0,0.11051368218915027,0.06672917630852694,0.0,0.8077446954965953,0.0036288636811128002,1.0,0.0,0.0,0.0,0.5552683508065219,0.014127860351124556,0.0,0.27609427609427606,0.04494873455913867,0.0,1.0,0.0,16.5
177,0.03493411834297885,0.7667899217473556,0.0,0.8394065697607273,0.0,0.0,1.0,0.0,0.0,0.7673072838157765,0.0,0.0,0.33395259049840803,0.2978257697358821,0.0,1.0,0.0,0.0,8.833333333
178,0.0,0.7371579452712435,0.005854887841052673,0.0,0.0,0.33987488258326215,0.8528264256542879,0.14717357434571204,0.0,0.0,0.0,0.15427067325718474,0.0,0.6326005149534562,0.011638338939485538,0.0,0.0,1.0,20.08333333
179,0.0,0.6105616898703793,0.01284851568024239,0.0,0.0,0.4469257221679986,0.0,0.8315570288983183,0.056809501057477674,0.0,0.0,0.1653434258896195,0.0,0.3425430778371955,0.037115878309415165,0.0,0.0,1.0,16.91666667
180,0.2476338868377594,0.29108263823200564,0.0,0.5709498496117117,0.0,0.0,1.0,0.0,0.0,0.7635993581228359,0.0,0.0,0.612273018219224,0.05400808993634125,0.0,1.0,0.0,0.0,13.08333333
181,0.0,0.0,0.1092125999445681,0.0,0.35991166535272934,0.039149131536653656,0.16077243137486824,0.8392275686251317,0.0,0.0,0.7014796918589447,0.006416147036134839,0.0,0.0,0.2867018851938767,0.0,0.0,1.0,10.83333333
182,0.6861695359128024,0.0,0.0,0.33536014314115975,0.11446901549214433,0.0,1.0,0.0,0.0,0.19838326640484416,0.23558165002179687,0.0,0.8590997268279634,0.0,0.0,1.0,0.0,0.0,22.83333333
183,0.9053418959961397,0.0,0.0,0.4274333834039935,0.0064596952079937426,0.0,0.0,0.7771620896038484,0.09936349927057757,0.2856694651717123,0.08237409553993458,0.0,0.9225386227746523,0.0,0.0,1.0,0.0,0.0,9.083333333
184,0.0,0.0,0.7015319783344657,0.0,0.3895990624749041,0.03561728389469374,1.0,0.0,0.0,0.0,0.5861696873948907,0.012190510790776142,0.0,0.0,0.6771347174215141,0.0,0.0,1.0,11.16666667
185,0.0,0.0,0.6406870422271745,0.0,0.0,0.1835789426527861,1.0,0.0,0.0,0.0,0.0,0.1230539370585574,0.0,0.0,0.6113162991970684,0.0,0.0,1.0,10.125
186,0.010683906263390268,0.8966807120130708,0.0,0.0,0.0,0.2915643977654954,0.0658440102888518,0.9341559897111482,0.0,0.0,0.0,0.18140774224262288,0.0,0.8368983957219251,0.002334607186739524,0.0,0.0,1.0,26.16666667
187,0.0,0.956601056168987,0.0001601045248002446,0.8793739946927536,0.0,0.0,1.0,0.0,0.0,0.9793015274975108,0.0,0.0,0.12864917467533143,0.5616518313147526,0.0,1.0,0.0,0.0,11.0
188,0.0,0.0,0.19824340147132208,0.15787053416602376,0.3925391302277012,0.0,1.0,0.0,0.0,0.2214564071550169,0.19179869441146769,0.0,0.0,0.0,0.16518022574696797,0.0,1.0,0.0,10.58333333
189,0.17332498892165046,0.40252816235273836,0.0,0.7033404781045801,0.0,0.0,1.0,0.0,0.0,0.863403460354836,0.0,0.0,0.5492101356495115,0.0917846198745075,0.0,1.0,0.0,0.0,11.91666667
190,0.0,0.44176668266922703,0.02632744104946502,0.0,0.4158388162894975,0.032652052222369755,1.0,0.0,0.0,0.0,0.2856640400711299,0.0362013636426067,0.0,0.6177460883343235,0.012582810154557492,0.0,1.0,0.0,12.25
191,0.4879676206149596,0.05798566371389476,0.0,0.0,0.47500623432023614,0.026399096697169416,0.0,0.9343569201576672,0.008677250888747332,0.0,0.4869181283250056,0.01876800790788516,0.33873944293836,0.2925725959433825,0.0,0.0,1.0,0.0,17.75
192,0.0,0.9041286605856937,0.0007763492390490607,0.0034632577676576375,0.9164630917181498,0.0,0.9980400199838314,0.001959980016168631,0.0,0.0,0.8971733978408795,0.000778694050346978,0.0012156784000193384,0.9713141389457065,1.700754559808203e-05,0.0,1.0,0.0,14.125
193,0.9079911038563704,0.0,0.0,0.0,0.27779446990691736,0.04985494649867548,0.0,0.6581998351168862,0.2336974119402152,0.0,0.426725624542676,0.023371983015595874,0.9258443716949512,0.0,0.0,0.0,1.0,0.0,58.5
194,0.0302141167862764,0.792071545274744,0.0,0.619907808870354,0.0,0.0,1.0,0.0,0.0,0.48944711601255014,0.0,0.0,0.32092171441187217,0.31212607617102,0.0,1.0,0.0,0.0,11.91666667
195,0.0,0.0,0.32675913450932087,0.29462818148297465,0.17024263841758164,0.0,1.0,0.0,0.0,0.4380551362749359,0.0,0.0,0.0,0.0,0.28930673093442993,0.0,1.0,0.0,6.0
196,0.9465517960441738,0.0,0.0,0.866679871538986,0.0,0.0,0.605835740306055,0.3941642596939449,0.0,0.9841189007096742,0.0,0.0,0.907111794479924,0.0,0.0,1.0,0.0,0.0,39.0
197,0.0,0.10254440710513682,0.06794280350489694,0.0,0.7239086966147933,0.007324206141434526,1.0,0.0,0.0,0.0,0.5963089391123009,0.011555610464446732,0.0,0.2678748266983561,0.045988487604566024,0.0,1.0,0.0,10.875
198,0.02241166523336012,0.8338636168200189,0.0,0.6609130013571026,0.0,0.0,1.0,0.0,0.0,0.4874706168880076,0.0,0.0,0.2993808784320884,0.3357653582372684,0.0,1.0,0.0,0.0,12.0
199,0.26307719359588044,0.2699286267090888,0.0,0.0,0.0,0.5636866248002931,0.44701526186442736,0.5529847381355726,0.0,0.0,0.0,0.26005466208066697,0.16969299690756068,0.5024077046548957,0.0,0.0,0.0,1.0,35.41666667
200,0.0,0.0,0.993455291491926,0.2762781480618034,0.19589419566047395,0.0,1.0,0.0,0.0,0.44418313134928683,0.0,0.0,0.0,0.0,0.9929203108239387,0.0,0.0,1.0,9.166666667
201,0.0,0.5073931829092655,0.020522367189885968,0.0,0.0,0.7439151819503733,0.0,0.4947909246186486,0.5103172259869686,0.0,0.0,0.7489342851589383,0.0,0.2172707466825114,0.052545503851588723,0.0,0.0,1.0,17.16666667
202,0.0,0.8207393182909266,0.002768093179120993,0.0,0.614487717300408,0.014285483988868771,0.799016541669185,0.20098345833081493,0.0,0.0,0.6100579380670361,0.010843119790478053,0.0,0.5536739948504654,0.017109297181589624,0.0,1.0,0.0,14.08333333
203,0.0,0.16149783965434467,0.05929109360312199,0.0,0.8602489441178756,0.0019167416071148385,1.0,0.0,0.0,0.0,0.826291271189553,0.0021397053499753243,0.0,0.32867894632600514,0.03864779389525211,0.0,1.0,0.0,12.08333333
204,0.3638353535421584,0.13191160030957022,0.0,0.0,0.0,0.5409751628761147,0.0,0.620386373009012,0.2882423692129086,0.0,0.0,0.23223689355865582,0.1772028721283941,0.4916095140814242,0.0,0.0,0.0,1.0,34.75
205,0.6588364389421675,0.0,0.0,0.0,0.9742263703439855,0.0001303290372846499,0.0,0.7154002051371561,0.16204457848939557,0.006480199075176776,0.8629771697580402,0.0,0.02623129220251586,0.8184736611702904,0.0,0.0,1.0,0.0,79.83333333
206,0.0,0.0,0.11364950285806795,0.0,0.0,0.4016003073509386,1.0,0.0,0.0,0.0,0.0,0.3357984210043911,0.0,0.0001291238860235976,0.0864164786938197,0.0,0.0,1.0,17.25
207,0.1716695148885969,0.406139822856651,0.0,0.5485601167845552,0.0,0.0,1.0,0.0,0.0,0.4014601765751959,0.0,0.0,0.5469654868905194,0.09382752079381293,0.0,1.0,0.0,0.0,13.83333333
208,0.017402683989512627,0.8606930948490841,0.0,0.619907808870354,0.0,0.0,1.0,0.0,0.0,0.8838300700356662,0.0,0.0,0.2855521936055605,0.35094119363782283,0.0,1.0,0.0,0.0,8.5
209,0.0,0.7689870379260682,0.004559230607757767,0.0,0.5305100534925987,0.021117307376258426,0.0,0.9430639893149788,0.00654506604816105,0.0,0.18138571884887905,0.047616745042257,0.0,0.3509605862547039,0.036185786703728455,0.0,0.0,1.0,15.83333333
210,0.0,0.9467114738358138,0.000276249457220424,0.9029011007536991,0.0,0.0,1.0,0.0,0.0,0.9393089431149189,0.0,0.0,0.11422887036573166,0.5917116591273894,0.0,1.0,0.0,0.0,4.25
211,0.0,0.3623619779164666,0.03432550325401912,0.0,0.4465870683839525,0.02924115713287223,0.9786182175420207,0.021381782457979306,0.0,0.0,0.5227278338579796,0.01616797780764577,0.0,0.2628243216478511,0.04664131646809307,0.0,0.0,1.0,13.0
212,0.0,0.0,0.24429266817040202,0.0,0.30431247429662717,0.04616878941601298,1.0,0.0,0.0,0.0,0.19933587637543956,0.0455154685881617,0.0,0.0,0.20921932471739435,0.0,0.0,1.0,12.25
213,0.10332208695252919,0.555249806518187,0.0,0.0,0.9190192948880075,0.0006273737608051053,0.7281069711194155,0.27189302888058453,0.0,0.0004234404368178206,0.9658532593809958,1.923259621690201e-05,0.339271315431688,0.29198890996643806,0.0,0.0,1.0,0.0,18.41666667
214,0.04996106207452132,0.6863014876601597,0.0,0.6814306158179845,0.0,0.0,1.0,0.0,0.0,0.7962702504417487,0.0,0.0,0.3754386449779916,0.2522982635342186,0.0,1.0,0.0,0.0,10.25
215,0.0,0.2083533365338454,0.05287245299456649,0.0,0.5557909167392849,0.018917750752132666,1.0,0.0,0.0,0.0,0.5185458575212559,0.016441216169941472,0.0,0.3770053475935829,0.033307973853191924,0.0,1.0,0.0,16.625
216,0.0,0.02602016322611618,0.08005558119238278,0.0,0.19564388438135435,0.061814958347020756,1.0,0.0,0.0,0.0,0.0,0.14044898765980277,0.0,0.18894830659536543,0.056472204296396294,0.0,1.0,0.0,10.875
217,0.5163648596385355,0.04791904819741488,0.0,0.619907808870354,0.0,0.0,1.0,0.0,0.0,0.5659815696206263,0.0,0.0,0.7798438001887391,0.0,0.0,1.0,0.0,0.0,9.0
218,0.6963318411967563,0.0,0.0,0.35797912807254056,0.08522592733654907,0.0,1.0,0.0,0.0,0.2992965247521765,0.06045932298730898,0.0,0.8636648086702811,0.0,0.0,1.0,0.0,0.0,21.875
219,0.11538339776477644,0.5289362799896806,0.0,0.7391818561510944,0.0,0.0,1.0,0.0,0.0,0.7553246273817348,0.0,0.0,0.4706474290847866,0.16328615205019698,0.0,1.0,0.0,0.0,6.375
220,0.8160367889553317,0.0,0.0,0.01665462760330152,0.8034479407529536,0.0,0.0,0.8481698421046786,0.04610810024069777,0.03380114686037014,0.6851432364930494,0.0,0.7520755092582281,0.0,0.0,0.0,1.0,0.0,47.08333333
221,0.16126367810940323,0.4288416888812447,0.0,0.619907808870354,0.0,0.0,1.0,0.0,0.0,0.6160853341695867,0.0,0.0,0.5328562661197116,0.1066686122865898,0.0,1.0,0.0,0.0,9.916666667
222,0.8761690713447889,0.0,0.0,0.0,0.35991166535272934,0.039149131536653656,0.6182970752626025,0.38170292473739753,0.0,0.0,0.5360700125096616,0.015331494121219874,0.6009390219210563,0.05960097791092052,0.0,0.0,1.0,0.0,43.83333333
223,0.0,0.0,0.11867089470817857,0.0,0.9742263703439855,0.0001303290372846499,1.0,0.0,0.0,0.003281829951986267,0.9097983806041577,0.0,0.0,6.318146909742967e-05,0.09098742118047518,0.0,1.0,0.0,13.16666667
224,0.0,0.0,0.7173101761511769,0.0007596717087763943,0.9622392042034335,6.743189145286604e-06,1.0,0.0,0.0,0.006193927641313459,0.8671679228099469,0.0,0.0,0.0,0.6942026587148524,0.0,0.0,1.0,16.125
225,0.8726473069274187,0.0,0.0,0.7591311266261719,0.0,0.0,0.6957502810308751,0.3042497189691249,0.0,0.9021894789659705,0.0,0.0,0.938351519293454,0.0,0.0,1.0,0.0,0.0,10.58333333
